Form Name,Form UUID,Form Type,Concept Set (Section),Concept Set UUID,Concept Name,Concept UUID,Datatype,Class,Hierarchy Path
,,,,,Neurosurgery-S800010-Duroplasty - Endogenous-12500,0ce5808c-5778-4798-801d-6ec6028ce7b5,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800011-Duroplasty - Exogenous-12500,6927c672-a257-464c-9db0-e7dd4191593d,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800012-Haematoma - Brain (head injuries) (including pre and post Op. CT)-55000,d9872cb8-86ea-4059-8485-f106d9c08739,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800013-Haematoma - Brain (hypertensive)-50000,b61c38fb-ac94-4672-8e59-8fc8a6bb2ba9,N/A,Ayushman Bharat Package,
,,,,,"Neurosurgery-S800014-Haematoma (Child subdural) inclusive of General anaesthesia, pre and post Op. CT-50000",b30becce-b486-4e30-b048-572a2f268fb9,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800015-Laminectomy with Fusion and fixation-50000,9a69512c-f415-49cc-a921-d71fe01f1778,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800016-Laminectomy with Fusion-40000,8282ee7c-1dc7-4b8f-a23f-50b872c2f253,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800017-Local Neurectomy-16000,cefbcc0a-e2ec-4b44-b47c-8daf47033f7e,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800018-Lumbar Disc including pre and post Op. MRI-30000,da1d41fc-4f01-4041-a841-2f4209b7a988,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800019-Meningocele ? Anterior-36000,d45dc65d-3e82-40b9-aad9-c14cb1835b51,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800020-Meningocele ? Lumbar-36000,652e7a0e-5f03-40e4-8efe-74b7fb1d7c4c,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800021-Meningococcal ? Occipital-50000,bcfc7aae-5fb8-45e6-83b0-e951e584ae3e,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800022-Micro discectomy ? Cervical-40000,2fb5932e-fe57-4349-b9ec-63e7e77dd9a2,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800023-Micro discectomy ? Lumbar-40000,6fdee20b-fd93-4d5f-8b35-2a833bea5b7c,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800024-Brachial Plexus ? Repair-27000,1886a76f-72e7-414f-9002-3c63649203dd,N/A,Ayushman Bharat Package,
,,,,,"Neurosurgery-S800025-Shunt (peritoneal, ventriculo-atrial/ peritoneal, theco peritoneal)-40000",c7f2690a-6f7c-4571-9e37-c648b4066616,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800026-Skull Traction-8000,c94b0412-3b24-41ac-8a7d-673bb31cb697,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800027-Spine - Canal Stenosis-40000,3ecda88f-bd09-480d-8d37-e3826f34e75b,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800028-Spine - Decompression   Fusion-40000,8e5c3dc6-4450-40a8-9555-6e8c9b0adddd,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800029-Spine - Decompression   Fusion with fixation-50000,9e2726ae-4f60-4d16-8adf-508ba9169eed,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800030-Spine - Extradural Tumour-30000,7ad9c9a5-8290-400e-9878-b35770d11dd9,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800031-Spine - Extradural Tumour with fixation-40000,139f988b-fc01-4256-ba36-6604fd69f417,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800032-Spine - Extradural Haematoma-30000,fdbf7802-6be4-4a21-859f-de912726c343,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800033-Spine - Extradural Haematoma with fixation-40000,20339bfd-3459-4614-b802-050c0fc18b6f,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800034-Spine - Intradural Tumour-40000,e858853a-7a7f-4fa6-bf8c-cc0365db9228,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800035-Spine - Intradural Tumour with fixation-50000,24f5cb70-81e5-435d-9ab0-cf6298920221,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800036-Spine - Intradural  Haematoma-40000,ef6a7320-ee30-4f8f-bdd5-09d03fef8a93,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800037-Spine - Intradural  Haematoma with fixation-50000,199c680d-f273-4188-b89b-d8a9096ab1ef,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800038-Spine - Intramedullar Tumour-50000,e6f12052-2a2f-4cbd-86a5-685f9a2bf286,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800039-Spine - Intramedullar Tumour - fixation-60000,e2043137-5c9b-4c3f-9821-085af80e0be0,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800040-Trans Sphenoidal including pre and post Op. MRI-50000,f6778823-b68e-458d-a890-3798a73cb7a2,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800041-Tumours ? Supratentorial-50000,7a37f2eb-c00c-491d-ab0b-dc40cac0db12,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800042-Tumours Meninges ? Gocussa-50000,0b1b70c8-062e-4f02-9eb5-a517b84eba3e,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800043-Tumours Meninges ? Posterior-50000,115f162e-9c51-4391-9e44-ca9f0998019f,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800044-Ventricular Puncture-15000,e70dec63-4a77-4aad-ad4c-0075b484b2ed,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800045-Brain Biopsy-32000,79204783-4c39-45c0-b579-b9b9503f58d7,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800046-Cranial Nerve Anastomosis-32000,1bfcff9c-06e8-48c6-92a1-1feb4ce7f83a,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800047-Depressed Fracture-40000,0512230d-8bc6-4117-99fa-083408b69931,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800048-Nerve Biopsy excluding Hensens-7000,857b64ec-5167-4a06-9554-ae964c313007,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800049-Peripheral Neurectomy (Trigeminal)-16500,29a84dfe-5e5c-4442-8cfe-bcc5ccff2fed,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800050-R.F. Lesion for Trigeminal Neuralgia -16500,49a6e598-e54f-43ec-95c2-d05945bbd8b0,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800051-Twist Drill Craniostomy-30000,e5845691-4545-4379-8d61-4e9d24c00595,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800052-Excision of Brain TumorSupratentorial-Parasagital-50000,1c1b6af0-9bee-4fa4-9901-aba15d1f4218,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800053-Excision of Brain TumorSupratentorial-Basal -50000,1239a824-7fe1-4809-96be-a9efa31652f6,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800054-Excision of Brain TumorSupratentorial-Brainstem -50000,9622ddf4-3085-40f1-909d-71ba3edc6cf5,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800055-Excision of Brain TumorSupratentorial-C P Angle -50000,ee089754-d972-4b0a-993e-fd954563cccc,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800056-Excision of Brain TumorSupratentorial  others -55000,78013a1c-ac0c-42cd-a472-ed2023c2019f,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800057-Abscess Tapping single-30000,bb18b349-6479-489d-bc2f-990540e1f8ab,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800058-Abscess Tapping multiple-45000,d0ce5aa1-babf-430e-8061-5d32ed3e4e07,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800059-Excision of Brain Abscess-80000,a4fe59bf-f669-458e-b6a4-406390981bcf,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800060-Aneurysm Clipping including angiogram-65000,fd4b84c5-e43a-497a-883f-2234fe1f0b78,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800061-Additonal clip for Aneurysm Clipping -15000,be311be2-a856-47ca-9161-2e29d5dd499e,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800062-External Ventricular Drainage (EVD) including antibiotics-30000,9e685793-3d16-48fa-92f4-f1b270920917,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800063-Spinal Fusion Procedure with implant-50000,77fc281e-3dd6-4f68-8982-164f38c6f971,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800064-Spina Bifida Surgery-50000,ed4003ee-927e-43f5-90e0-61bfa2daa999,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800065-Stereotactic  Lesioning-60000,68969576-f1db-4ac1-8700-07f7483663e6,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800066-Posterior Cervical Discetomy without implant -40000,d1b52565-5f56-41a5-afee-a749c6ed6153,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800067-Posterior Cervical Fusion with implant (Lateral mass fixation) -50000,208bf250-d2b3-4006-a5d8-88a91764b71e,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800068-Cervical Disc Multiple level without Fusion -40000,5950f9ec-ecf2-4de3-9142-23b2147cc080,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800069-Thoracic/Lumbar Corpectomy with fusion inclusive of implant -60000,62a310a9-bee4-4363-9e45-45d073bfdea0,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800070-Transoral surgery (Anterior) and CV Junction (Posterior Sterlization)-55000,5dd04a64-8dc0-4591-a9ac-b89694ab5a33,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800071-Trans oral Surgery-45000,ee9ab839-64a3-4e38-85eb-c470b7affb01,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800072-Foramen Magnum Decompression-45000,611d856a-52d7-4368-b7c9-cf4126e2d4e2,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800073-Endoscopic CSF Rhinorrhea Repair-30000,e23b1fa2-05d2-4e0b-84db-01159af55342,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800074-Muscle Biopsy with report-15000,951085ac-d3cd-4efd-8c5b-b77e76104ceb,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800075-Nerve Decompression-20000,f47f7d1f-2988-4f33-a9ec-0af3b83af097,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800076-Peripheral Nerve Surgery Major-30000,cc0ed85e-6759-47eb-ac81-0f5c9a0ef7e3,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800077-Peripheral Nerve Surgery Minor-15000,98d39c4b-f1dc-4f3f-ac91-226b0c961eff,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800078-Epilepsy Surgery-50000,204a32cb-bf4c-4fb1-acc3-594000e948be,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800079-Arterio venous malformation (AVM) excision (whatever size and location)-50000,e923d396-0cba-40f6-876a-029dd3bb216b,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800080-Scalp Arterio venous malformation (AVM) -25000,57944221-279f-46f6-8c80-148041e2885d,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800081-Superficial Temporal Artery (STA): middle cerebral artery (MCA) or (other EC - IC) Bypass procedure-60000,4c269d0d-eec9-42a4-b0ce-36d7cb626fa3,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800082-Excision of Orbital Tumour -40000,5a120671-d605-4434-b191-04060400da4a,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S800083-Gamma Knife radiosurgery (GKRS)/ SRS for tumours/ Arteriovenous malformation (AVM)-75000,63596748-48c3-4ba4-aa10-83f89876869e,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S807084-Anterior cervical discectomy single level-40000,ee8cbfe0-9108-46c8-b793-f3ebb87ba24f,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S807085-Cervical Sympathectomy-50000,0c2ebc3f-16d8-4d30-87b8-1840eeae1016,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S807086-Excision Of Cervical Inter-Vertebral Discs-40000,91b21a7d-e30e-4e5d-a5ba-48de8d29f837,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S807087-Lumbar Sympathectomy-45000,840f8483-051c-4e64-b7e2-4d4917a52293,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S807088-Spinal Fusion Procedure plus cost implant-50000,e329ce97-12f6-4406-8670-78cc77d36e51,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S807089-Subdural Tapping-15000,d70a9b27-690b-4380-8fc4-5c7e8f49806a,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-S807090-Surgical Management of Meningo Encephalocele-50000,9d94a3d6-c854-485d-ba6a-01b40b15228a,N/A,Ayushman Bharat Package,
,,,,,Neurosurgery-U100-Unspecified Surgical Package-0,e5664156-aee6-48fc-bb5e-37bfc8ad7dac,N/A,Ayushman Bharat Package,
,,,,,New Patient,d19cfd06-5bca-49e5-87d2-ad3e9dc4c6ae,N/A,Misc,
,,,,,New side effect,6ef77d8b-ab16-434c-b310-966d6ddb256d,N/A,Misc,
,,,,,Night Sweats,7bbaf5b8-722c-44af-b246-0e5534f7ff73,N/A,Misc,
,,,,,Nil,d923b664-cf14-4e6f-98f8-b6cbad47e8ad,N/A,Misc,
,,,,,Nitroglycerin,bc947bb1-e831-4724-ae7d-6cc782db4979,N/A,Drug,
,,,,,No Communication,62e494a2-b212-40cd-b6c3-2299b2efe667,N/A,Misc,
,,,,,No Growth,3b4fc4f2-a9e1-4685-9a9a-3904d5a95677,N/A,Misc,
,,,,,No Improvement,5ed20006-f71a-4b16-9dcb-9c20f8c2263c,N/A,Misc,
,,,,,No Treatment,e482ebfb-9f5c-4338-93c3-a8a2c556dd65,N/A,Misc Order,
,,,,,No change in medicine,32d067eb-05c2-40ca-a61a-968d343c2f97,N/A,Misc,
,,,,,No fresh complaint,91826e6c-d344-4387-88c6-54a9868c1a62,N/A,Misc,
,,,,,No shaving,8bc43cbb-0c76-4789-9cd3-07911c42875a,N/A,Misc,
,,,,,No. of ANC visits JSS,442d6d42-7d87-489f-9897-904d8b0c09d0,N/A,Misc,
,,,,,No. of ANC visits Outside,7b571f19-5f96-4711-b461-43cb061e5a9f,N/A,Misc,
,,,,,Nocturia,68b47bd2-e34d-11e3-983a-91270dcbd3bf,N/A,Misc,
,,,,,Nocturnal,6adaeae0-80f8-45ef-9896-250e1eda8970,N/A,Misc,
,,,,,Non Spontaneous,54c55f1e-696a-4658-aa69-180442e26018,N/A,Misc,
,,,,,Non TB Patient,5a4c666f-6be0-496b-9cc3-b959573c3418,N/A,Misc,
,,,,,Non-Palpable,616028f4-e8b8-496a-81a7-ade97a45b355,N/A,Misc,
,,,,,Non-cavitary,6cfd793f-6db6-428e-80ad-2971f2a6161c,N/A,Misc,
,,,,,Non-infectious local wound complications including bleeding and abnormal skin reactions,7a0359d0-a069-4045-a2ff-37411459cab9,N/A,Misc,
,,,,,None,a6c9e9d4-02cf-4354-9193-1a35b5704751,N/A,Misc,
,,,,,Normal,e4355857-c460-41bf-af24-a5318062e6d6,N/A,Misc,
,,,,,NormalDelivery,1dadbb45-6bd9-460f-90f4-0a5c5942c0f7,N/A,Misc,
,,,,,Not Applicable,40233dfc-e44f-4cb2-b4c7-738112b828ae,N/A,Misc,
,,,,,Not Done,5e7b4c98-2b64-41e4-a366-6f2217ac6ec6,N/A,Misc,
,,,,,Not Groomed,78953569-dc3f-4d4b-bd59-e15987074af3,N/A,Misc,
,,,,,Numbness,b88d9e50-9295-464c-a639-4a3befa35138,N/A,Misc,
,,,,,Numbness/tingling,2f6cade7-adc8-44f6-a88a-b964a526c112,N/A,Misc,
,,,,,OB USG Single,518d1d27-b49e-4aea-b0f7-1663c1363b34,N/A,Misc,
,,,,,OB USG Twins,69b6b2b9-dfe5-4020-abc7-e5a90d68a2e2,N/A,Misc,
,,,,,Obesity And Weight Gain,740dbbb7-75a6-4179-bd97-91d5f01d0e87,N/A,Misc,
,,,,,Obsessions,60cb6294-e7fc-457d-9961-48e7ab02af86,N/A,Misc,
,,,,,Obst & Gyne,3f8aad91-f38f-4f61-af03-9f95379762d0,N/A,Misc,
,,,,,Obstetrics & Gynaecology-S400001-Hysterectomy ? Salpingo-oophorectomy-20000,8a116220-1602-47a5-8c7c-76f6bd60fc1e,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400002-Abdominal Myomectomy-16000,99d62600-caf7-4f46-b16d-1cba825fd6c4,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400003-Surgeries for Prolapse - Sling Surgeries-16000,d4a4f777-ace2-4f19-bde1-e8929c3db2d1,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400004-Surgeries for Stress Incontinence 'Burch'-35000,f139f1a4-d13c-46ba-907a-31c5e208b8e9,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400005-Hysterotomes - 2nd Trimester abortions-5000,0ba007af-3cc4-42f8-9996-cd78378997b3,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400006-Incisional Hernia Repair-15000,c3155a1f-0756-4de4-ac0a-0f879b74f6d2,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400007-Radical Hysterectomy (Wertheims)-20000,eb20d879-ee3a-4952-9efc-ebfefcb34d3e,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400008-Laparotomy and proceed for Ovarian Cancers. Omentomy with Bilateral Salpingo-oophorectomy-20000,b5aedee2-122b-4f4a-b905-49bbb7613408,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400009-Non descent vaginal hysterectomy-14000,ea56bc65-1698-4f34-9b85-675312085115,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400010-Vaginal hysterectomy with anterior and posterior colpoperineorrhaphy-16000,40bb954a-8339-4710-825a-264379c303dc,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400011-Vaginal surgical repair for vesico-vaginal fistula-10000,7e0ff68b-221b-4df8-a4cc-159486f6c267,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400012-Sacrocolpopexy-16000,3f0accc8-9a4b-4f50-a275-3d1696c951e0,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400013-Repair for rectovaginal fitulas-10000,67d17ee5-3740-4f3a-9dc4-ca149446bf58,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400014-Vaginoplasty-10000,abba439c-7b72-4004-8a43-3c24735e8eec,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400015-LLETZ-15000,67b79ab7-d11b-4aaa-b985-9d71b49a0f9e,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400016-Colpotomy-1200,c4d04aa7-5292-4d29-8df2-c1558f0a4170,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400017-Dilation and Evacuation (D E)-5000,5b6ab7a6-f337-4576-864d-ecd69b9e2444,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400018-Cervical biopsy and Polypectomy-5000,7e4fc6e2-3c4f-42f9-ae37-bbeb2abee766,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400019-Bartholins Cyst Enucleation/ Incision drainage-5000,1a81e794-3977-433f-be2c-00af032df2c1,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400020-Vulvectomy simple-15000,d15d6070-8fff-4ed9-9edc-5741e2a1f753,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400021-Radical Vulvectomy-15000,8778e3bb-a163-41bf-95de-7acaff1cae59,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400022-Diagnostic laparoscopy-11000,fe8052d0-3682-4a87-b278-eda864c253c4,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400023-Laparoscopic hysterectomy (TLH)-23000,96a4661a-31b1-4094-8ba3-5f5cdc6294a7,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400024-Laparoscopic myomectomy-22000,7d5c9e12-6bc2-41cb-9f3a-bd13dc012296,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400025-Laparoscopic cystectomy-15000,5d2b2b14-0a6c-467d-b846-9832757183a6,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400026-Laparoscopic ovarotomy-10000,e4cca586-8203-4966-b24e-341ba8d296ec,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400027-Laparoscopic adhesiolysis-6000,4c3ccc69-4d3a-4e81-8ba3-841921119b63,N/A,Ayushman Bharat Package,
,,,,,"Obstetrics & Gynaecology-S400028-Laparoscopic tubal surgeries - salpingectomy, salpingotomy-11000",90103b1f-c9c9-4b1f-b50b-4c55bf3d209f,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400029-Drag hysteroscopy-6000,a8e8a629-35a6-4432-b680-4e9ca340189d,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400030-Hysteroscopic myomectomies-6000,65f2528a-3e92-4ee3-a432-2ea7b2b19a60,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400031-Hysteroscopic adhesiolysis-6000,744c59a6-799e-4073-aff3-8cbb1c6c5106,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400032-Hysteroscopic polypectomy-3000,cc390f03-1d17-4a8e-8227-aeefc4191484,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400033-Hysteroscopic IUCD removal-3000,52e1d359-c117-4a98-8778-9f2ab1b4e9e3,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400034-Caesarian Delivery-18500,e0658358-1906-4c9a-9a76-c5907067e7ea,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400035-Caesarian hysterectomy-16000,9f29d8bb-827c-4459-8d0e-858b72e3a048,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400043-Manual removal of placenta-6000,c6d44652-a43d-4f68-a257-5af5bfe1d519,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400044-Laparotomy for ruptured ectopic-20000,1289b725-b6e4-482f-b4ae-db8b9aad3fe6,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400045-MTP more than  12 weeks-6500,79bdc147-fd1f-47e9-8d1a-0b39948e9950,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400046-MTP upto 12 weeks-5000,e4133423-264b-4c60-9e96-dbfccab66200,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400047-MTP upto 8 weeks-3500,2143db7c-c98a-4d3f-9589-e1ba14618096,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400048-McDonald's stitch-5000,c24d1aaa-852c-4d85-8132-3b4a996cfebe,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400049-Shirodkar's stitch-5000,05b004e3-369b-4f26-abe7-99682364160f,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400050-Tuboplasty-10000,4cccb1d3-9ff8-4557-8ba9-cd380df7b432,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400051-Laparotomy for broad ligament haematoma-16000,40bebeb4-0b56-4f60-8fe9-4b3b8f93b2ab,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400052-Trans-vaginal tape/ Trans-obturator tape-5000,f6bb55cd-4040-4d32-a8a1-ffcbb723ea70,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400053-Abdominal Perineal neo construction Cx + Uteria + Vagina-20000,cad3805b-2296-4d0c-a072-3890eb720997,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400054-Ablation of Endometriotic Spot + Adhenolysis-10000,cb2f4c66-5c76-468b-9c4b-2b0e423dd452,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400055-Ablation of Endometriotic Spot +Salpingostomy-10000,6e494c35-6dd4-48a7-ae27-1c5c9c42483c,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400056-Adhenolysis + Hernia - Ventral - Lipectomy/Incision-16000,6471f21f-8fb3-4bfc-86b3-1afb8869d16f,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400057-Adhenolysis+ Ovarian Cystectomy-20000,41f7d557-e279-4de1-a63d-2fdd3e567df5,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400058-Adhenolysis+ Salpingostomy-10000,a11a34b6-ab18-4aed-a2de-c8e5f7c7903b,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400059-Broad Ligment Haemotoma drainage-10000,9a681916-c101-4e05-9962-c052fed3ca68,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400060-Brust abdomen repair-14000,8e4dfa9f-949a-41ba-be60-ae81d3fc2560,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400061-Cone Biopsy Cervix-1000,44ed9d13-9d11-4fed-84df-9fbd923019d4,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400062-Conventional Tubectomy-4000,eb8f0090-f8a8-4d3d-b7e1-4be7c645d976,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400063-Cyst -Vaginal Enucleation-4000,33d8c968-cb25-438b-86db-d7c33b09ceca,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400064-Cyst-Labial-3000,5bbe7a40-e7eb-4b37-a714-e2b4edd0cdc9,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400065-Cystocele - Anterior repair-12000,752ac101-9fb4-4153-b03c-b5cd6ccc5bba,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400066-Cystocele - Anterior Repair + Perineal Tear Repair-18000,acd938ec-e79a-4a85-9bd6-87042339e6b9,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400067-D C (Dilatation  curretage) + Electro Cauterisation Cryo Surgery-4000,79cc5e43-692e-46d3-9463-bf8f5f49a1af,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400069-Diagnostic laparoscopy   hysteroscopy for infertility-20000,65c0a975-1b4b-47cb-87a6-ea8be357cb87,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400071-Exploration of abdominal haematoma (after laparotomy + LSCS)-14000,1c1ff741-6f22-4ff5-b6bd-173a3a5d0e7c,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400072-Fractional Curretage-4000,7eff5f22-5e81-429b-a0d2-b80726e7a2af,N/A,Ayushman Bharat Package,
,,,,,Obstetrics & Gynaecology-S400073-Gaping Perineal wound secondary suturing/ episiotomy-2500,3e7d9f8d-5fd9-41e3-89ed-9820d18013f3,N/A,Ayushman Bharat Package,
